Numero;Familia;Genero;Especie;Densidade da madeira;Regiao;N_referencia
14248;Dipterocarpaceae;Shorea;Shorea ochracea;0,47;South-East Asia (tropical);170
14249;Dipterocarpaceae;Shorea;Shorea ochrophloia;0,7;South-East Asia (tropical);129
14250;Dipterocarpaceae;Shorea;Shorea ochrophloia;0,75;South-East Asia (tropical);43
14251;Dipterocarpaceae;Shorea;Shorea ovalis;0,45;South-East Asia (tropical);80
14252;Dipterocarpaceae;Shorea;Shorea ovalis;0,41;South-East Asia (tropical);170
14253;Dipterocarpaceae;Shorea;Shorea ovata;0,6;South-East Asia (tropical);170
14254;Dipterocarpaceae;Shorea;Shorea ovata;0,68;South-East Asia (tropical);43
14255;Dipterocarpaceae;Shorea;Shorea pachyphylla;0,62;South-East Asia (tropical);170
14256;Dipterocarpaceae;Shorea;Shorea palembanica;0,44;South-East Asia (tropical);119
14257;Dipterocarpaceae;Shorea;Shorea palembanica;0,45;South-East Asia (tropical);170
14258;Dipterocarpaceae;Shorea;Shorea palembanica;0,47;South-East Asia (tropical);43
14259;Dipterocarpaceae;Shorea;Shorea palosapis;0,42;South-East Asia (tropical);170
14260;Dipterocarpaceae;Shorea;Shorea parvifolia;0,36;South-East Asia (tropical);119
14261;Dipterocarpaceae;Shorea;Shorea parvifolia;0,45;South-East Asia (tropical);170
14262;Dipterocarpaceae;Shorea;Shorea parvistipulata;0,4;South-East Asia (tropical);177
14263;Dipterocarpaceae;Shorea;Shorea pauciflora;0,51;South-East Asia (tropical);119
14264;Dipterocarpaceae;Shorea;Shorea pauciflora;0,48;South-East Asia (tropical);80
14265;Dipterocarpaceae;Shorea;Shorea pauciflora;0,53;South-East Asia (tropical);170
14266;Dipterocarpaceae;Shorea;Shorea pauciflora;0,61;South-East Asia (tropical);43
14267;Dipterocarpaceae;Shorea;Shorea philippinensis;0,43;South-East Asia (tropical);122
14268;Dipterocarpaceae;Shorea;Shorea pinanga;0,34;South-East Asia (tropical);119
14269;Dipterocarpaceae;Shorea;Shorea pinanga;0,37;South-East Asia (tropical);170
14270;Dipterocarpaceae;Shorea;Shorea pinanga;0,38;South-East Asia (tropical);177
14271;Dipterocarpaceae;Shorea;Shorea platycarpa;0,58;South-East Asia (tropical);119
14272;Dipterocarpaceae;Shorea;Shorea platycarpa;0,6;South-East Asia (tropical);43
14273;Dipterocarpaceae;Shorea;Shorea platyclados;0,54;South-East Asia (tropical);119
14274;Dipterocarpaceae;Shorea;Shorea platyclados;0,49;South-East Asia (tropical);170
14275;Dipterocarpaceae;Shorea;Shorea platyclados;0,64;South-East Asia (tropical);43
14276;Dipterocarpaceae;Shorea;Shorea polita;0,52;South-East Asia (tropical);80
14277;Dipterocarpaceae;Shorea;Shorea polita;0,49;South-East Asia (tropical);170
14278;Dipterocarpaceae;Shorea;Shorea polysperma;0,52;South-East Asia (tropical);80
14279;Dipterocarpaceae;Shorea;Shorea polysperma;0,49;South-East Asia (tropical);170
14280;Dipterocarpaceae;Shorea;Shorea quadrinervis;0,41;South-East Asia (tropical);177
14281;Dipterocarpaceae;Shorea;Shorea quadrinervis;0,46;South-East Asia (tropical);170
14282;Dipterocarpaceae;Shorea;Shorea resina-nigra;0,53;South-East Asia (tropical);43
14283;Dipterocarpaceae;Shorea;Shorea resinosa;0,61;South-East Asia (tropical);43
14284;Dipterocarpaceae;Shorea;Shorea retinodes;0,61;South-East Asia (tropical);119
14285;Dipterocarpaceae;Shorea;Shorea robusta;0,73;India;109
14286;Dipterocarpaceae;Shorea;Shorea roxburghii;0,7;South-East Asia (tropical);126
14287;Dipterocarpaceae;Shorea;Shorea rugosa;0,52;South-East Asia (tropical);129
14288;Dipterocarpaceae;Shorea;Shorea rugosa;0,57;South-East Asia (tropical);170
14289;Dipterocarpaceae;Shorea;Shorea rugosa;0,58;South-East Asia (tropical);43
14290;Dipterocarpaceae;Shorea;Shorea scaberrima;0,47;South-East Asia (tropical);129
14291;Dipterocarpaceae;Shorea;Shorea scaberrima;0,47;South-East Asia (tropical);177
14292;Dipterocarpaceae;Shorea;Shorea scabrida;0,45;South-East Asia (tropical);129
14293;Dipterocarpaceae;Shorea;Shorea scabrida;0,47;South-East Asia (tropical);170
14294;Dipterocarpaceae;Shorea;Shorea scrobiculata;0,81;South-East Asia (tropical);170
14295;Dipterocarpaceae;Shorea;Shorea selanica;0,37;South-East Asia (tropical);119
14296;Dipterocarpaceae;Shorea;Shorea seminis;0,72;South-East Asia (tropical);119
14297;Dipterocarpaceae;Shorea;Shorea sericeiflora;0,79;South-East Asia (tropical);43
14298;Dipterocarpaceae;Shorea;Shorea siamensis;0,82;South-East Asia (tropical);126
14299;Dipterocarpaceae;Shorea;Shorea siamensis;0,9;South-East Asia (tropical);43
14300;Dipterocarpaceae;Shorea;Shorea singkawang;0,48;South-East Asia (tropical);129
14301;Dipterocarpaceae;Shorea;Shorea singkawang;0,58;South-East Asia (tropical);43
14302;Dipterocarpaceae;Shorea;Shorea smithiana;0,31;South-East Asia (tropical);70
14303;Dipterocarpaceae;Shorea;Shorea smithiana;0,4;South-East Asia (tropical);170
14304;Dipterocarpaceae;Shorea;Shorea sororia;0,43;South-East Asia (tropical);129
14305;Dipterocarpaceae;Shorea;Shorea squamata;0,42;South-East Asia (tropical);122
14306;Dipterocarpaceae;Shorea;Shorea stenoptera;0,39;South-East Asia (tropical);119
14307;Dipterocarpaceae;Shorea;Shorea stenoptera;0,27;South-East Asia (tropical);177
14308;Dipterocarpaceae;Shorea;Shorea suavis;0,78;India;109
14309;Dipterocarpaceae;Shorea;Shorea submontana;0,86;South-East Asia (tropical);43
14310;Dipterocarpaceae;Shorea;Shorea sumatrana;0,71;South-East Asia (tropical);119
14311;Dipterocarpaceae;Shorea;Shorea sumatrana;0,7;South-East Asia (tropical);170
14312;Dipterocarpaceae;Shorea;Shorea sumatrana;0,72;South-East Asia (tropical);43
14313;Dipterocarpaceae;Shorea;Shorea superba;0,66;South-East Asia (tropical);80
14314;Dipterocarpaceae;Shorea;Shorea superba;0,72;South-East Asia (tropical);170
14315;Dipterocarpaceae;Shorea;Shorea talura;0,62;South-East Asia (tropical);43
14316;Dipterocarpaceae;Shorea;Shorea teysmanniana;0,54;South-East Asia (tropical);43
14317;Dipterocarpaceae;Shorea;Shorea teysmanniana;0,47;South-East Asia (tropical);60
14318;Dipterocarpaceae;Shorea;Shorea uliginosa;0,51;South-East Asia (tropical);119
14319;Dipterocarpaceae;Shorea;Shorea venulosa;0,65;South-East Asia (tropical);170
14320;Dipterocarpaceae;Shorea;Shorea virescens;0,4;South-East Asia (tropical);119
14321;Dipterocarpaceae;Shorea;Shorea virescens;0,47;South-East Asia (tropical);177
14322;Dipterocarpaceae;Shorea;Shorea xanthophylla;0,51;South-East Asia (tropical);129
14323;Dipterocarpaceae;Shorea;Shorea xanthophylla;0,53;South-East Asia (tropical);170
14324;Sapotaceae;Sideroxylon;Sideroxylon capiri;0,76;Central America (tropical);116
14325;Sapotaceae;Sideroxylon;Sideroxylon foetidissimum;0,9;Central America (tropical);111
14326;Sapotaceae;Sideroxylon;Sideroxylon foetidissimum;0,89;NorthAmerica;118
14327;Sapotaceae;Sideroxylon;Sideroxylon indet;1,234;NorthAmerica;8
14328;Sapotaceae;Sideroxylon;Sideroxylon inerme;0,856695;Africa (extratropical);72
14329;Sapotaceae;Sideroxylon;Sideroxylon longepetiolatum;0,48;India;109
14330;Sapotaceae;Sideroxylon;Sideroxylon obovatum;0,86;South America (tropical);44
14331;Sapotaceae;Sideroxylon;Sideroxylon obtusifolium;0,93;South America (extratropical);114
14332;Sapotaceae;Sideroxylon;Sideroxylon obtusifolium;0,688;South America (extratropical);66
14333;Sapotaceae;Sideroxylon;Sideroxylon obtusifolium;0,7138;South America (extratropical);46
14334;Sapotaceae;Sideroxylon;Sideroxylon portoricense;0,9;Central America (tropical);112
14335;Sapotaceae;Sideroxylon;Sideroxylon portoricense;0,93;Mexico;23
14336;Sapotaceae;Sideroxylon;Sideroxylon salicifolium;0,9;Central America (tropical);111
14337;Sapotaceae;Sideroxylon;Sideroxylon salicifolium;0,84;Mexico;86
14338;Sapotaceae;Sideroxylon;Sideroxylon salicifolium;0,86;NorthAmerica;118
14339;Simaroubaceae;Simaba;Simaba cedron;0,49;South America (tropical);64
14340;Simaroubaceae;Simaba;Simaba cedron;0,41328;South America (tropical);52
14341;Simaroubaceae;Simaba;Simaba cedron;0,52;South America (tropical);45
14342;Simaroubaceae;Simaba;Simaba multiflora;0,35301;South America (tropical);189
14343;Simaroubaceae;Simaba;Simaba multiflora;0,32;South America (tropical);45
14344;Simaroubaceae;Simaba;Simaba orinocensis;0,42;South America (tropical);134
14345;Simaroubaceae;Simarouba;Simarouba amara;0,35;South America (tropical);141
14346;Simaroubaceae;Simarouba;Simarouba amara;0,36;South America (tropical);35
14347;Simaroubaceae;Simarouba;Simarouba amara;0,38;South America (tropical);114
14348;Simaroubaceae;Simarouba;Simarouba amara;0,4;Central America (tropical);116
14349;Simaroubaceae;Simarouba;Simarouba amara;0,445;Central America (tropical);196
14350;Simaroubaceae;Simarouba;Simarouba amara;0,352;South America (tropical);198
14351;Simaroubaceae;Simarouba;Simarouba amara;0,5;South America (tropical);115
14352;Simaroubaceae;Simarouba;Simarouba amara;0,43952381;South America (tropical);185
14353;Simaroubaceae;Simarouba;Simarouba amara;0,37;South America (tropical);64
14354;Simaroubaceae;Simarouba;Simarouba amara;0,36;South America (tropical);20
14355;Simaroubaceae;Simarouba;Simarouba amara;0,35301;South America (tropical);52
14356;Simaroubaceae;Simarouba;Simarouba amara;0,41;South America (tropical);15
14357;Simaroubaceae;Simarouba;Simarouba amara;0,36;South America (tropical);77
14358;Simaroubaceae;Simarouba;Simarouba amara;0,39;South America (tropical);45
14359;Simaroubaceae;Simarouba;Simarouba amara;0,37;South America (tropical);190
14360;Simaroubaceae;Simarouba;Simarouba amara;0,35;South America (tropical);92
14361;Simaroubaceae;Simarouba;Simarouba amara;0,34;South America (tropical);188
14362;Simaroubaceae;Simarouba;Simarouba amara;0,37;South America (tropical);47
14363;Simaroubaceae;Simarouba;Simarouba tulae;0,85;Central America (tropical);112
14364;Simaroubaceae;Simarouba;Simarouba versicolor;0,36;South America (tropical);35
14365;Simaroubaceae;Simarouba;Simarouba versicolor;0,48;South America (tropical);114
14366;Simaroubaceae;Simarouba;Simarouba versicolor;0,459;South America (extratropical);121
14367;Simaroubaceae;Simarouba;Simarouba versicolor;0,502;South America (extratropical);121
14368;Simaroubaceae;Simarouba;Simarouba versicolor;0,39;South America (tropical);44
14369;Rubiaceae;Simira;Simira ecuadorensis;0,8;South America (tropical);44
14370;Rubiaceae;Simira;Simira indet;0,52;South America (tropical);36
14371;Rubiaceae;Simira;Simira indet;0,65;South America (tropical);20
14372;Rubiaceae;Simira;Simira maxonii;0,615;Central America (tropical);196
14373;Rubiaceae;Simira;Simira rubescens;0,8;South America (tropical);44
14374;Rubiaceae;Simira;Simira salvadorensis;0,52;South America (tropical);204
14375;Rubiaceae;Simira;Simira salvadorensis;0,68;Central America (tropical);101
14376;Rubiaceae;Simira;Simira tinctoria;0,67;South America (tropical);18
14377;Fabaceae;Sindora;Sindora affinis;0,61;South-East Asia (tropical);129
14378;Fabaceae;Sindora;Sindora beccariana;0,52;South-East Asia (tropical);129
14379;Fabaceae;Sindora;Sindora beccariana;0,57;South-East Asia (tropical);170
14380;Fabaceae;Sindora;Sindora bruggemanii;0,54;South-East Asia (tropical);170
14381;Fabaceae;Sindora;Sindora coriacea;0,54;South-East Asia (tropical);80
14382;Fabaceae;Sindora;Sindora coriacea;0,53;South-East Asia (tropical);170
14383;Fabaceae;Sindora;Sindora coriacea;0,58;South-East Asia (tropical);43
14384;Fabaceae;Sindora;Sindora echinocalyx;0,61;South-East Asia (tropical);43
14385;Fabaceae;Sindora;Sindora galedupa;0,55;South-East Asia (tropical);129
14386;Fabaceae;Sindora;Sindora galedupa;0,68;South-East Asia (tropical);129
14387;Fabaceae;Sindora;Sindora glabra;0,587202;China;33
14388;Fabaceae;Sindora;Sindora glabra;0,56;China;33
14389;Fabaceae;Sindora;Sindora irpicina;0,48;South-East Asia (tropical);170
14390;Fabaceae;Sindora;Sindora javanica;0,57;South-East Asia (tropical);129
14391;Fabaceae;Sindora;Sindora klaineana;0,527476636;Africa (tropical);147
14392;Fabaceae;Sindora;Sindora klaineana;0,628384075;Africa (tropical);147
14393;Fabaceae;Sindora;Sindora leiocarpa;0,48;South-East Asia (tropical);170
14394;Fabaceae;Sindora;Sindora leiocarpa;0,54;South-East Asia (tropical);69
14395;Fabaceae;Sindora;Sindora parvifoliola;0,56;South-East Asia (tropical);43
14396;Fabaceae;Sindora;Sindora siamensis;0,62;South-East Asia (tropical);126
14397;Fabaceae;Sindora;Sindora siamensis;0,861;South-East Asia (tropical);13
14398;Fabaceae;Sindora;Sindora siamensis;0,667275;South-East Asia (tropical);13
14399;Fabaceae;Sindora;Sindora sumatrana;0,6;South-East Asia (tropical);170
14400;Fabaceae;Sindora;Sindora supa;0,44;South-East Asia (tropical);80
14401;Fabaceae;Sindora;Sindora supa;0,67;South-East Asia (tropical);170
14402;Fabaceae;Sindora;Sindora tonkinensis;0,710325;South-East Asia (tropical);13
14403;Fabaceae;Sindora;Sindora velutina;0,55;South-East Asia (tropical);129
14404;Fabaceae;Sindora;Sindora velutina;0,5;South-East Asia (tropical);170
14405;Fabaceae;Sindora;Sindora velutina;0,57;South-East Asia (tropical);43
14406;Fabaceae;Sindora;Sindora wallichii;0,59;South-East Asia (tropical);129
14407;Fabaceae;Sindora;Sindora wallichii;0,49;South-East Asia (tropical);69
14408;Fabaceae;Sindora;Sindora wallichii;0,53;South-East Asia (tropical);170
14409;Fabaceae;Sindora;Sindora wallichii;0,55;South-East Asia (tropical);43
14410;Fabaceae;Sindoropsis;Sindoropsis letestui;0,55965;Africa (tropical);1
14411;Fabaceae;Sindoropsis;Sindoropsis letestui;0,587603619;Africa (tropical);85
14412;Fabaceae;Sindoropsis;Sindoropsis letestui;0,565250965;Africa (tropical);147
14413;Fabaceae;Sindoropsis;Sindoropsis letestui;0,573455292;Africa (tropical);147
14414;Fabaceae;Sindoropsis;Sindoropsis letestui;0,702166586;Africa (tropical);147
14415;Fabaceae;Sindoropsis;Sindoropsis letestui;0,705310251;Africa (tropical);147
14416;Fabaceae;Sindoropsis;Sindoropsis letestui;0,713073005;Africa (tropical);147
14417;Fabaceae;Sindoropsis;Sindoropsis letestui;0,71475719;Africa (tropical);147
14418;Monimiaceae;Siparuna;Siparuna cuspidata;0,62;South America (tropical);128
14419;Monimiaceae;Siparuna;Siparuna cuspidata;0,69;South America (tropical);45
14420;Monimiaceae;Siparuna;Siparuna decipiens;0,591;South America (tropical);128
14421;Monimiaceae;Siparuna;Siparuna decipiens;0,69;South America (tropical);45
14422;Monimiaceae;Siparuna;Siparuna poeppigii;0,69;South America (tropical);44
14423;Celastraceae;Siphonodon;Siphonodon australis;0,675885;Australia/PNG (tropical);90
14424;Celastraceae;Siphonodon;Siphonodon australis;0,7;Australia/PNG (tropical);136
14425;Celastraceae;Siphonodon;Siphonodon celastrineus;0,61;South-East Asia (tropical);129
14426;Celastraceae;Siphonodon;Siphonodon celastrineus;0,62853;Australia/PNG (tropical);27
14427;Celastraceae;Siphonodon;Siphonodon membranaceus;0,718935;Australia/PNG (tropical);90
14428;Celastraceae;Siphonodon;Siphonodon pendulus;0,607005;Australia/PNG (tropical);90
14429;Elaeocarpaceae;Sloanea;Sloanea aberrans;0,41;South-East Asia (tropical);129
14430;Elaeocarpaceae;Sloanea;Sloanea australis;0,538125;Australia/PNG (tropical);90
14431;Elaeocarpaceae;Sloanea;Sloanea australis;0,472819667;Australia;90
14432;Elaeocarpaceae;Sloanea;Sloanea australis;0,538125;Australia/PNG (tropical);90
14433;Elaeocarpaceae;Sloanea;Sloanea berteriana;0,8;South America (tropical);141
14434;Elaeocarpaceae;Sloanea;Sloanea celebica;0,53;South-East Asia (tropical);129
14435;Elaeocarpaceae;Sloanea;Sloanea dasycarpa;0,4305;India;135
14436;Elaeocarpaceae;Sloanea;Sloanea echinocarpa;0,77;South America (tropical);45
14437;Elaeocarpaceae;Sloanea;Sloanea eichleri;0,73;South America (tropical);64
14438;Elaeocarpaceae;Sloanea;Sloanea eichleri;0,77;South America (tropical);45
14439;Elaeocarpaceae;Sloanea;Sloanea forbesii;0,36;South-East Asia (tropical);129
14440;Elaeocarpaceae;Sloanea;Sloanea forbesii;0,48216;Australia/PNG (tropical);27
14441;Elaeocarpaceae;Sloanea;Sloanea fragrans;0,47;South America (tropical);198
14442;Elaeocarpaceae;Sloanea;Sloanea grandiflora;0,8;South America (tropical);141
14443;Elaeocarpaceae;Sloanea;Sloanea grandiflora;0,81;South America (tropical);180
14444;Elaeocarpaceae;Sloanea;Sloanea grandiflora;0,861;South America (tropical);189
14445;Elaeocarpaceae;Sloanea;Sloanea grandiflora;0,77;South America (tropical);45
14446;Elaeocarpaceae;Sloanea;Sloanea guianensis;0,79;South America (tropical);141
14447;Elaeocarpaceae;Sloanea;Sloanea guianensis;0,861;South America (tropical);189
14448;Elaeocarpaceae;Sloanea;Sloanea guianensis;0,856;South America (tropical);128
14449;Elaeocarpaceae;Sloanea;Sloanea guianensis;0,77;South America (tropical);45
14450;Elaeocarpaceae;Sloanea;Sloanea guianensis;0,828764556;South America (tropical);165
14451;Elaeocarpaceae;Sloanea;Sloanea javanica;0,51;South-East Asia (tropical);129
14452;Elaeocarpaceae;Sloanea;Sloanea javanica;0,58;South-East Asia (tropical);43
14453;Elaeocarpaceae;Sloanea;Sloanea langii;0,59409;Australia/PNG (tropical);90
14454;Elaeocarpaceae;Sloanea;Sloanea laurifolia;0,861;South America (tropical);189
14455;Elaeocarpaceae;Sloanea;Sloanea laurifolia;0,77;South America (tropical);45
14456;Elaeocarpaceae;Sloanea;Sloanea macbrydei;0,441137667;Australia/PNG (tropical);90
14457;Elaeocarpaceae;Sloanea;Sloanea macbrydei;0,495936;Australia/PNG (tropical);90
14458;Elaeocarpaceae;Sloanea;Sloanea macbrydei;0,495075;Australia/PNG (tropical);90
14459;Elaeocarpaceae;Sloanea;Sloanea megacarpa;0,861;South America (tropical);189
14460;Elaeocarpaceae;Sloanea;Sloanea monosperma;0,88;South America (extratropical);114
14461;Elaeocarpaceae;Sloanea;Sloanea nitida;0,9;South America (tropical);41
14462;Elaeocarpaceae;Sloanea;Sloanea nitida;1,01;South America (tropical);188
14463;Elaeocarpaceae;Sloanea;Sloanea paradisearum;0,32;South-East Asia (tropical);129
14464;Elaeocarpaceae;Sloanea;Sloanea petenensis;0,67;Mexico;23
14465;Elaeocarpaceae;Sloanea;Sloanea pulchra;0,48;South-East Asia (tropical);129
14466;Elaeocarpaceae;Sloanea;Sloanea pullei;0,37;South-East Asia (tropical);129
14467;Elaeocarpaceae;Sloanea;Sloanea rhodantha;0,51;Madagascar;75
14468;Elaeocarpaceae;Sloanea;Sloanea rhodantha;0,519518964;Madagascar;147
14469;Elaeocarpaceae;Sloanea;Sloanea rhodantha;0,583830104;Madagascar;147
14470;Elaeocarpaceae;Sloanea;Sloanea robusta;0,861;South America (tropical);189
14471;Elaeocarpaceae;Sloanea;Sloanea schomburgkii;0,861;South America (tropical);52
14472;Elaeocarpaceae;Sloanea;Sloanea schomburgkii;0,87;South America (tropical);128
14473;Elaeocarpaceae;Sloanea;Sloanea sigun;0,53;South-East Asia (tropical);133
14474;Elaeocarpaceae;Sloanea;Sloanea sigun;0,45;South-East Asia (tropical);16
14475;Elaeocarpaceae;Sloanea;Sloanea sigun;0,49;South-East Asia (tropical);43
14476;Elaeocarpaceae;Sloanea;Sloanea sinensis;0,47355;China;33
14477;Elaeocarpaceae;Sloanea;Sloanea sinensis;0,483;China;33
14478;Elaeocarpaceae;Sloanea;Sloanea sogerensis;0,37;South-East Asia (tropical);129
14479;Elaeocarpaceae;Sloanea;Sloanea sogerensis;0,43;South-East Asia (tropical);129
14480;Elaeocarpaceae;Sloanea;Sloanea synandra;0,653;South America (tropical);128
14481;Elaeocarpaceae;Sloanea;Sloanea tieghemi;0,41;South-East Asia (tropical);129
